,credit_score,gender,age,tenure,balance,num_products,credit_card,active,salary,churn,complain,satisfaction,points,country_F,country_G,country_S,card_D,card_G,card_P,card_S,umap_1,umap_2
8739,0,1,4,5,2,1,0,1,2,0,0,4,7,1,0,0,0,0,1,0,-2.088514,10.992054
8740,2,0,1,7,1,1,0,1,2,0,0,2,6,0,0,1,0,0,1,0,13.949099,4.210677
8741,1,0,0,8,0,2,1,1,2,0,0,3,1,0,0,1,0,0,0,1,15.515513,13.458423
8742,2,0,3,4,0,2,1,1,0,0,0,5,6,0,0,1,0,0,0,1,15.478696,13.464044
8743,0,1,1,9,1,2,0,1,3,0,0,3,3,0,0,1,0,0,0,1,16.687044,12.297325
8744,1,0,3,5,2,2,1,0,2,1,1,2,7,0,1,0,0,0,1,0,4.4056945,3.0940757
8745,1,0,1,8,1,2,1,0,2,0,0,4,0,0,0,1,0,0,1,0,11.791129,4.5940256
8746,1,1,1,8,2,2,0,1,3,0,0,5,1,1,0,0,0,0,0,1,6.63287,14.97156
8747,0,0,1,10,1,2,1,1,2,0,0,1,6,1,0,0,0,0,1,0,-6.1282654,16.13447
8748,1,0,2,6,2,1,1,0,1,1,1,1,2,0,1,0,0,0,1,0,4.341392,3.0784311
8749,2,1,3,1,0,2,1,0,2,0,0,5,5,1,0,0,0,0,1,0,0.75011724,12.515988
8750,1,0,1,2,0,1,1,1,1,0,0,2,3,1,0,0,1,0,0,0,-2.7404122,1.5456882
8751,0,0,1,8,0,2,1,0,3,0,0,3,3,0,0,1,0,1,0,0,1.3367265,-5.355599
8752,0,1,1,5,2,1,1,0,2,0,0,3,2,0,0,1,0,0,0,1,18.03784,10.536073
8753,2,1,1,2,2,1,1,1,3,0,0,2,1,1,0,0,0,0,1,0,-0.20333432,8.726247
8754,2,0,2,4,0,2,0,1,3,0,0,1,0,1,0,0,1,0,0,0,-2.3427258,0.18650053
8755,2,0,3,7,0,1,1,0,2,1,1,1,3,0,0,1,0,0,0,1,14.891263,11.694985
8756,2,0,2,3,2,1,1,1,0,1,1,3,4,0,1,0,0,0,0,1,19.291355,1.084338
8757,2,0,2,2,1,2,0,1,0,0,0,3,7,0,1,0,0,0,0,1,19.418009,1.5467151
8758,1,1,1,10,0,1,1,1,2,0,0,3,4,1,0,0,0,0,1,0,0.10844395,8.48461
8759,2,1,5,8,0,1,1,1,3,0,0,4,4,1,0,0,0,1,0,0,-11.027417,9.340236
8760,2,0,1,10,3,1,1,1,1,0,0,1,1,0,0,1,1,0,0,0,9.175318,-12.210516
8761,1,1,4,10,0,2,1,0,0,1,1,3,1,0,0,1,1,0,0,0,10.909122,-12.636465
8762,0,0,4,3,0,1,0,0,2,1,1,1,7,1,0,0,0,0,0,1,-3.4314418,-0.28863811
8763,2,1,4,0,2,2,1,1,3,1,1,1,5,1,0,0,0,0,0,1,7.454057,12.8966675
8764,2,1,3,8,2,2,1,1,1,0,0,3,1,0,1,0,0,1,0,0,13.740576,-4.6831408
8765,2,1,2,1,0,2,1,0,3,0,0,1,5,1,0,0,1,0,0,0,-8.669,-6.3355665
8766,1,0,2,6,1,1,0,0,0,0,0,3,7,0,0,1,0,0,1,0,12.722675,4.5247316
8767,0,1,1,10,0,2,1,0,0,0,0,3,1,1,0,0,1,0,0,0,-8.896536,-6.6816664
8768,2,1,4,5,1,1,0,0,1,1,1,3,1,0,1,0,1,0,0,0,0.873036,-12.402957
8769,1,1,1,7,0,1,1,0,0,0,0,2,7,1,0,0,0,0,1,0,0.5447055,12.461857
8770,1,1,4,8,0,2,1,1,3,0,0,2,7,1,0,0,1,0,0,0,-11.917051,-3.555011
8771,2,1,1,4,1,2,0,0,0,0,0,4,4,0,1,0,0,0,0,1,20.56618,2.0815878
8772,2,1,1,6,0,2,1,1,3,0,0,2,0,1,0,0,0,1,0,0,-10.891658,9.486846
8773,1,1,1,9,0,2,1,0,2,0,0,1,3,0,0,1,0,0,1,0,12.131002,2.8136938
8774,0,0,1,6,2,2,1,0,3,0,0,3,2,1,0,0,0,1,0,0,-10.101959,3.2192023
8775,3,1,2,10,2,2,0,1,3,0,0,4,3,0,1,0,1,0,0,0,0.17948294,-12.137461
8776,0,1,2,9,0,2,1,0,1,0,0,1,0,0,0,1,1,0,0,0,11.18853,-13.335488
8777,1,1,0,1,3,2,1,0,0,0,0,1,6,0,0,1,0,0,1,0,12.32093,2.969525
8778,1,0,2,9,2,1,1,0,2,0,0,5,2,0,0,1,0,1,0,0,1.4129636,-5.344383
8779,2,0,1,3,2,1,0,1,1,0,0,4,1,1,0,0,0,0,0,1,8.537425,15.420121
8780,3,1,2,9,2,1,1,0,0,1,1,5,5,0,1,0,0,0,1,0,4.9333234,3.9549475
8781,0,1,4,7,1,1,0,1,0,0,0,4,0,1,0,0,0,1,0,0,-6.006165,6.6835575
8782,1,0,1,6,0,2,1,1,3,0,0,2,0,0,0,1,0,0,0,1,15.538657,13.462014
8783,2,1,1,9,0,1,1,0,3,1,1,2,2,1,0,0,0,1,0,0,-10.598427,5.039009
8784,1,0,2,9,2,1,1,0,1,1,1,2,3,0,1,0,0,1,0,0,11.662121,-3.633129
8785,3,1,1,1,2,2,1,1,0,0,0,4,6,0,1,0,0,0,0,1,19.728224,-0.07812074
8786,2,0,0,8,2,2,1,0,0,0,0,3,6,0,1,0,0,0,0,1,21.450218,1.9296476
8787,2,1,5,1,2,1,0,1,3,0,0,1,4,0,0,1,0,0,1,0,14.048401,3.199272
8788,2,0,2,1,2,1,1,0,3,0,0,2,0,0,1,0,1,0,0,0,2.4512873,-14.797627
8789,0,0,2,2,0,2,0,1,1,0,0,2,0,1,0,0,0,0,1,0,-4.0876336,15.022489
8790,0,1,2,8,0,1,0,0,2,0,0,2,0,0,0,1,1,0,0,0,11.012294,-11.197465
8791,2,0,1,9,0,2,1,1,3,0,0,2,7,1,0,0,0,0,0,1,10.069702,17.334497
8792,0,1,1,2,0,2,1,1,1,0,0,5,3,1,0,0,1,0,0,0,-12.191294,-3.6459832
8793,0,1,5,8,2,2,1,1,2,0,0,4,2,0,1,0,0,1,0,0,13.797855,-4.7620664
8794,2,0,1,1,3,1,1,1,2,1,1,2,0,0,0,1,1,0,0,0,9.638435,-12.023931
8795,1,1,2,2,0,3,1,0,1,1,1,2,2,0,0,1,0,0,1,0,12.565454,3.369413
8796,2,1,1,2,0,2,0,1,2,0,0,2,4,1,0,0,0,1,0,0,-5.863378,6.821292
8797,2,1,3,8,0,1,0,0,2,0,0,2,2,1,0,0,1,0,0,0,-7.028685,-3.9644594
8798,0,1,0,5,0,2,1,0,2,0,0,2,5,0,0,1,0,0,1,0,12.147347,2.8315775
8799,0,1,1,4,0,2,1,0,3,0,0,2,5,1,0,0,0,0,1,0,0.7012205,12.665524
8800,2,1,2,9,2,1,1,1,2,0,0,5,3,1,0,0,1,0,0,0,-12.50651,-4.1096663
8801,0,0,3,6,3,1,1,1,2,1,1,4,0,1,0,0,0,0,0,1,9.314929,17.02857
8802,2,0,2,7,0,1,1,0,2,0,0,1,3,0,0,1,1,0,0,0,11.613654,-11.933951
8803,2,1,2,6,2,1,1,1,1,0,0,3,1,1,0,0,0,0,0,1,7.321155,12.238842
8804,2,1,2,2,0,2,0,1,3,0,0,4,3,1,0,0,1,0,0,0,-0.33369318,2.3922422
8805,3,1,2,8,0,2,1,1,0,0,0,3,7,0,0,1,1,0,0,0,8.261507,-10.533685
8806,2,1,2,6,3,2,1,1,1,0,0,1,1,0,1,0,0,0,0,1,19.808203,-0.12143921
8807,1,0,4,3,1,2,0,1,1,1,1,3,6,1,0,0,0,0,1,0,-4.397129,14.826256
8808,2,0,2,7,2,1,1,1,0,1,1,4,1,1,0,0,0,0,1,0,-5.320855,15.236069
8809,1,0,2,5,2,2,0,1,2,0,0,1,4,0,1,0,0,1,0,0,11.893557,-5.126294
8810,2,0,0,9,2,2,1,1,0,0,0,3,3,1,0,0,1,0,0,0,-2.9241204,1.6708047
8811,1,0,2,7,1,1,1,1,1,0,0,3,2,1,0,0,0,1,0,0,-8.791904,6.261596
8812,1,1,1,3,2,2,0,1,3,0,0,1,2,1,0,0,0,0,1,0,-2.101536,10.919934
8813,3,0,1,8,2,1,1,0,1,0,0,5,0,0,1,0,1,0,0,0,2.5232382,-14.8743725
8814,2,0,3,4,0,2,1,1,3,0,0,4,6,1,0,0,0,0,0,1,10.12645,17.310045
8815,1,1,2,1,2,2,0,1,2,1,1,5,6,0,1,0,0,1,0,0,11.931692,-4.760573
8816,2,1,1,7,2,2,1,1,3,0,0,5,7,0,0,1,0,1,0,0,-0.7506891,-6.177627
8817,0,1,2,4,3,1,0,0,1,0,0,2,4,0,0,1,1,0,0,0,10.990894,-11.171684
8818,2,0,2,3,0,2,1,1,0,0,0,3,4,1,0,0,0,0,1,0,-5.7831626,16.105274
8819,1,1,2,10,2,1,0,1,2,0,0,3,2,0,1,0,0,0,1,0,5.945912,3.024433
8820,1,1,2,9,3,1,0,0,1,0,0,2,3,0,1,0,0,1,0,0,10.757524,-4.8855233
8821,1,0,2,6,2,1,1,0,0,0,0,4,1,0,0,1,0,0,1,0,11.863553,4.6665807
8822,0,1,4,4,0,2,1,1,2,0,0,5,5,1,0,0,0,1,0,0,-10.872158,9.435069
8823,2,0,3,1,2,1,0,1,0,0,0,1,2,0,0,1,0,0,1,0,13.926217,4.2337155
8824,1,0,2,6,0,2,1,1,0,0,0,1,5,0,0,1,0,0,1,0,14.259647,5.0079403
8825,1,0,3,9,2,2,1,1,2,1,1,4,7,0,1,0,0,0,0,1,19.185232,1.1471983
8826,0,1,1,5,0,2,0,0,0,0,0,1,1,1,0,0,0,0,0,1,3.369852,16.576159
8827,1,1,2,7,0,2,1,0,0,0,0,5,6,0,0,1,1,0,0,0,11.220309,-13.308122
8828,3,0,2,3,0,2,1,0,3,0,0,5,1,0,0,1,0,0,1,0,11.736143,4.5440655
8829,2,0,2,1,0,2,0,0,1,0,0,3,0,1,0,0,0,1,0,0,-8.115885,3.5468633
8830,0,0,2,6,2,1,1,0,0,1,1,5,2,0,1,0,1,0,0,0,1.6831496,-13.081228
8831,1,0,2,2,1,1,1,0,2,0,0,1,1,1,0,0,0,1,0,0,-10.138058,3.1709318
8832,2,1,2,4,0,2,1,1,2,0,0,2,5,1,0,0,0,1,0,0,-10.850421,9.484309
8833,1,1,3,7,1,1,1,1,3,0,0,4,2,1,0,0,0,0,0,1,7.533178,12.181081
8834,1,1,1,3,2,1,1,0,3,0,0,2,5,1,0,0,1,0,0,0,-8.420399,-6.7903647
8835,2,1,1,9,0,1,1,1,1,0,0,3,7,0,0,1,1,0,0,0,8.298453,-10.47946
8836,3,1,2,7,0,2,1,1,3,0,0,3,1,1,0,0,1,0,0,0,-11.879651,-3.556473
8837,1,1,3,2,0,1,1,1,3,1,1,5,6,1,0,0,0,0,1,0,7.4946423,12.954269
8838,0,1,1,0,2,1,1,1,2,1,1,2,5,1,0,0,0,0,0,1,7.4515767,12.943532
8839,1,1,2,1,2,2,1,1,3,0,0,3,5,0,1,0,0,0,0,1,19.81978,-0.15476024
8840,2,1,1,2,0,2,1,1,3,0,0,2,3,0,0,1,0,1,0,0,-0.8633834,-6.1154857
8841,0,1,2,1,2,1,1,0,1,0,0,3,3,0,0,1,1,0,0,0,11.058491,-13.15027
8842,1,0,1,9,2,2,0,0,1,0,0,2,6,1,0,0,0,0,0,1,5.259268,17.451063
8843,1,1,2,4,2,1,0,1,2,0,0,5,1,0,0,1,0,1,0,0,3.0735161,-6.6622267
8844,2,1,2,7,0,2,1,0,3,0,0,5,7,0,0,1,0,0,1,0,12.182989,2.8770103
8845,2,0,2,1,2,1,1,1,3,0,0,1,5,0,1,0,0,0,1,0,4.0820622,2.1141
8846,0,0,3,2,0,2,1,0,0,0,0,5,0,1,0,0,0,0,0,1,6.05117,19.281609
8847,0,1,2,10,2,2,1,0,3,0,0,5,0,1,0,0,1,0,0,0,-8.494422,-6.5538955
8848,0,0,1,3,1,1,1,0,1,0,0,3,7,1,0,0,0,1,0,0,-10.184403,3.1085238
8849,1,0,2,4,1,2,1,0,3,0,0,3,5,1,0,0,1,0,0,0,-4.5832815,-2.407238
8850,0,0,3,5,0,3,1,1,1,1,1,1,2,0,0,1,1,0,0,0,9.410099,-12.190571
8851,2,1,2,7,2,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,7.9888797,-4.71343
8852,2,1,2,8,1,1,1,0,0,0,0,2,2,0,0,1,1,0,0,0,11.003178,-13.294318
8853,2,1,2,3,1,1,1,1,0,1,1,5,1,1,0,0,1,0,0,0,-11.841515,-4.224431
8854,2,0,2,6,0,2,1,1,0,0,0,3,4,0,0,1,0,0,0,1,15.45916,13.413609
8855,2,1,2,10,2,1,0,0,3,0,0,3,5,0,0,1,1,0,0,0,10.986254,-11.171093
8856,2,0,1,5,0,2,1,1,1,0,0,2,6,1,0,0,0,1,0,0,-8.960007,6.0780916
8857,1,1,2,6,0,2,0,0,1,0,0,3,5,1,0,0,0,1,0,0,-11.650834,5.2168407
8858,2,1,2,1,0,2,0,1,3,0,0,1,7,0,0,1,0,0,1,0,14.003523,3.2275484
8859,2,0,1,10,0,2,1,0,1,0,0,3,6,1,0,0,1,0,0,0,-4.423573,-2.6828005
8860,3,1,0,4,2,1,1,0,3,0,0,4,0,1,0,0,0,1,0,0,-16.176527,4.9412727
8861,2,0,2,7,3,1,0,0,2,0,0,3,6,1,0,0,1,0,0,0,-3.1030235,-0.87474024
8862,3,1,4,2,2,1,1,0,3,1,1,1,5,0,1,0,0,1,0,0,10.944017,-4.031908
8863,2,1,2,8,1,2,1,1,1,1,1,4,5,0,0,1,0,1,0,0,-0.45934862,-5.993296
8864,3,0,1,5,0,2,1,0,3,0,0,5,7,1,0,0,0,0,1,0,-7.46431,13.1687155
8865,1,1,5,2,0,2,1,1,1,0,0,5,4,1,0,0,1,0,0,0,-12.061423,-3.7398577
8866,0,1,1,3,2,1,1,1,0,0,0,1,2,0,1,0,0,0,1,0,6.7377987,4.952242
8867,0,0,2,7,3,1,1,1,3,0,0,3,7,1,0,0,0,0,0,1,9.6418295,17.596094
8868,1,0,2,8,0,1,1,0,2,0,0,2,6,0,0,1,0,0,0,1,14.460888,11.895214
8869,1,0,2,0,3,2,0,0,2,0,0,2,6,1,0,0,0,0,1,0,-4.3049154,13.075368
8870,1,1,2,8,3,1,1,1,0,1,1,2,6,1,0,0,0,0,1,0,0.17467932,8.900721
8871,0,0,1,3,0,1,1,0,3,0,0,2,4,1,0,0,0,0,1,0,-7.4316187,13.195027
8872,2,1,1,2,0,2,1,1,2,0,0,2,7,1,0,0,1,0,0,0,-11.973365,-3.663923
8873,1,1,1,0,2,1,0,0,2,0,0,1,5,1,0,0,1,0,0,0,-6.961614,-3.8788927
8874,1,0,3,6,1,2,1,1,0,0,0,3,1,0,1,0,0,0,1,0,3.941189,2.0329459
8875,2,1,2,9,1,2,1,0,3,0,0,2,7,0,1,0,0,0,1,0,7.0488205,0.42744705
8876,0,1,3,3,2,1,1,1,2,1,1,5,4,0,0,1,0,0,0,1,17.58991,10.842199
8877,3,0,0,1,1,1,0,0,1,0,0,4,6,0,0,1,0,1,0,0,2.0457125,-5.486016
8878,1,1,3,9,3,1,1,0,2,1,1,3,1,0,1,0,0,1,0,0,10.889444,-4.0853205
8879,3,1,2,2,0,2,1,1,2,0,0,1,5,1,0,0,0,0,1,0,0.2539099,8.252753
8880,0,1,3,4,0,1,1,1,2,1,1,1,3,1,0,0,1,0,0,0,-11.729991,-4.177679
8881,2,1,1,1,1,1,1,1,2,0,0,1,4,1,0,0,0,0,1,0,0.051027518,8.535957
8882,2,0,2,2,0,2,1,0,2,0,0,2,4,0,0,1,0,0,0,1,14.488612,11.854773
8883,0,0,1,5,0,2,1,1,0,0,0,1,3,0,0,1,0,0,1,0,14.214821,4.962468
8884,2,0,2,2,1,3,0,0,0,1,1,4,6,0,1,0,0,0,1,0,4.8538003,2.963365
8885,1,1,3,4,2,2,1,1,3,0,0,4,6,0,0,1,0,1,0,0,-0.75988156,-6.1960363
8886,0,1,2,1,0,1,0,1,1,0,0,4,1,1,0,0,0,1,0,0,-5.9696026,6.6444845
8887,0,1,2,8,2,1,0,1,0,1,1,1,2,0,1,0,0,0,1,0,5.4984326,3.2251875
8888,2,1,0,3,2,1,1,0,1,0,0,1,2,1,0,0,0,0,1,0,0.65622056,11.997947
8889,1,0,2,9,2,1,1,0,1,0,0,1,2,1,0,0,0,1,0,0,-10.138303,3.184696
8890,1,0,3,10,2,2,1,1,3,1,1,4,1,0,1,0,0,0,0,1,19.23631,1.1415921
8891,0,1,1,5,3,1,0,1,0,0,0,5,5,0,0,1,0,0,1,0,14.046604,3.1832552
8892,2,0,1,5,0,1,1,1,3,0,0,5,3,1,0,0,0,1,0,0,-8.807445,6.2749996
8893,1,0,3,10,0,2,1,1,2,0,0,2,4,0,0,1,1,0,0,0,9.286717,-12.292535
8894,0,0,2,2,1,1,1,1,1,0,0,3,5,1,0,0,0,1,0,0,-8.876832,6.235235
8895,2,0,2,8,2,1,1,0,2,0,0,4,3,1,0,0,1,0,0,0,-4.380673,-2.2317147
8896,2,1,1,1,0,2,1,1,3,0,0,1,7,1,0,0,0,0,1,0,0.09535649,8.235164
8897,1,1,3,8,3,1,1,0,1,1,1,2,4,1,0,0,0,0,1,0,-0.15778597,11.8302
8898,3,1,2,6,2,1,1,0,1,0,0,4,4,1,0,0,0,0,1,0,0.76627666,12.1257305
8899,1,0,2,3,0,2,1,1,3,0,0,4,5,1,0,0,0,0,0,1,10.190786,17.270422
8900,1,0,5,2,0,2,1,1,0,0,0,2,4,1,0,0,1,0,0,0,-2.7682505,1.5794301
8901,1,1,3,2,2,1,1,1,1,0,0,4,6,1,0,0,1,0,0,0,-12.460703,-4.113392
8902,0,1,2,5,0,2,1,1,0,0,0,5,7,0,0,1,0,0,0,1,17.858065,10.472848
8903,0,1,2,9,2,1,1,1,0,0,0,5,2,1,0,0,1,0,0,0,-12.463955,-4.1837006
8904,2,1,2,4,1,1,1,1,2,1,1,5,5,0,0,1,0,0,1,0,14.493225,2.7499995
8905,0,1,2,3,0,1,0,1,2,0,0,4,6,1,0,0,0,0,0,1,6.6063566,14.962175
8906,1,0,1,0,0,2,0,1,2,0,0,5,7,0,0,1,1,0,0,0,9.87878,-11.748411
8907,2,1,1,3,2,1,0,0,3,0,0,1,6,1,0,0,0,0,0,1,3.5906696,16.793928
8908,1,1,1,10,3,1,1,0,3,0,0,5,3,0,0,1,0,0,0,1,15.341734,10.4890785
8909,2,0,1,9,0,2,1,0,0,0,0,4,2,0,0,1,1,0,0,0,11.685902,-11.981309
8910,1,0,3,5,2,1,0,0,2,1,1,4,7,0,1,0,0,0,1,0,4.992459,2.8797905
8911,2,1,1,9,3,2,1,1,0,0,0,1,1,0,1,0,0,1,0,0,13.720912,-4.689873
8912,1,0,0,7,2,2,1,1,2,0,0,3,6,1,0,0,0,0,1,0,-6.023928,15.731532
8913,0,1,1,5,0,2,1,0,1,0,0,3,6,1,0,0,1,0,0,0,-8.801681,-6.4637218
8914,0,0,2,6,1,1,1,0,1,0,0,3,4,1,0,0,0,1,0,0,-10.207055,3.0821385
8915,1,1,2,1,3,1,1,1,3,1,1,4,7,1,0,0,1,0,0,0,-11.823427,-4.2482266
8916,0,0,3,6,0,2,1,0,1,0,0,5,6,1,0,0,0,0,1,0,-7.570767,13.060646
8917,1,1,4,7,0,2,1,1,1,0,0,3,5,1,0,0,0,0,0,1,7.9995837,12.172614
8918,1,0,3,4,0,1,1,0,1,1,1,1,5,1,0,0,0,0,0,1,5.122053,18.293919
8919,2,1,1,8,2,1,1,0,2,0,0,2,0,1,0,0,1,0,0,0,-8.356646,-6.844691
8920,0,0,2,3,0,2,1,0,1,0,0,2,7,1,0,0,1,0,0,0,-4.5692067,-2.5729175
8921,0,0,2,1,0,2,1,1,0,0,0,3,5,1,0,0,0,0,0,1,9.960136,17.390593
8922,0,1,2,9,2,2,1,0,3,0,0,2,7,0,1,0,0,0,0,1,20.745272,3.4890966
8923,1,0,4,8,2,3,0,0,2,1,1,1,3,0,1,0,0,0,1,0,4.8858976,2.9302378
8924,0,1,3,2,0,2,1,1,3,0,0,4,5,1,0,0,0,1,0,0,-10.860299,9.569265
8925,2,1,1,2,2,2,1,1,3,0,0,3,5,0,1,0,1,0,0,0,-1.1780167,-12.636645
8926,1,1,1,8,0,2,1,1,3,0,0,4,7,1,0,0,0,0,0,1,8.018639,12.298575
8927,1,0,2,0,0,2,1,1,1,0,0,2,0,1,0,0,1,0,0,0,-2.6961546,1.5120107
8928,1,0,1,1,0,2,0,0,0,0,0,2,0,1,0,0,0,0,0,1,5.3491907,17.361324
8929,0,0,2,4,1,1,1,0,3,0,0,5,5,1,0,0,0,1,0,0,-10.119621,3.1746497
8930,2,0,5,5,2,1,1,1,1,0,0,3,6,1,0,0,0,0,1,0,-6.0013824,15.61227
8931,2,0,4,5,0,1,0,1,3,1,1,5,0,1,0,0,0,1,0,0,-8.310884,5.252558
8932,2,0,1,4,2,2,1,0,2,1,1,1,5,0,0,1,0,0,1,0,12.695712,3.8736718
8933,1,1,1,10,0,2,0,1,3,0,0,3,3,1,0,0,0,0,0,1,6.616105,14.98222
8934,3,0,2,6,2,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,9.686405,17.548765
8935,1,0,2,1,0,1,0,1,2,1,1,5,5,1,0,0,1,0,0,0,-2.87336,0.18471512
8936,0,1,3,9,1,1,0,0,1,1,1,1,1,1,0,0,0,0,1,0,-1.748652,11.885297
8937,2,1,1,1,2,1,1,1,3,0,0,3,7,1,0,0,0,0,0,1,7.2760963,12.010282
8938,2,1,3,8,2,1,1,1,1,0,0,5,2,0,0,1,0,0,0,1,18.08018,10.622681
8939,2,1,1,9,0,2,1,0,3,0,0,1,6,1,0,0,0,0,0,1,1.8425099,19.183022
8940,1,1,2,7,0,2,1,0,3,0,0,1,6,1,0,0,0,1,0,0,-15.934274,5.569199
8941,2,1,1,4,2,2,0,1,2,0,0,5,7,0,1,0,0,0,0,1,20.236946,0.6564793
8942,1,0,2,9,1,2,1,1,1,0,0,2,6,1,0,0,0,0,0,1,9.919105,17.306902
8943,0,0,2,8,2,1,0,0,0,0,0,2,1,1,0,0,1,0,0,0,-3.0651724,-0.9184434
8944,0,1,3,1,3,2,1,1,2,0,0,5,7,0,0,1,0,0,1,0,14.669327,2.5422673
8945,0,1,2,2,3,1,1,1,0,0,0,4,1,0,0,1,1,0,0,0,8.543333,-10.262326
8946,1,1,1,7,0,1,0,0,2,0,0,4,0,1,0,0,0,0,0,1,3.4042253,16.602797
8947,2,0,2,2,3,1,0,1,0,0,0,1,7,1,0,0,0,0,0,1,8.437624,15.514967
8948,1,1,3,3,1,1,1,0,1,1,1,4,2,1,0,0,0,0,0,1,3.9120572,17.794472
8949,2,1,3,10,0,2,1,0,3,0,0,2,2,0,0,1,0,1,0,0,1.1124762,-3.8171427
8950,0,0,2,5,0,1,1,1,1,0,0,2,5,1,0,0,0,1,0,0,-8.960864,6.1116567
8951,2,0,0,7,1,1,1,0,2,0,0,5,0,0,1,0,0,1,0,0,12.014757,-2.8212354
8952,0,0,3,10,2,1,1,0,3,1,1,4,0,0,1,0,0,1,0,0,11.702307,-3.6304865
8953,2,1,2,3,3,3,0,1,0,1,1,1,5,0,0,1,0,0,1,0,13.978914,3.194578
8954,1,1,3,8,0,1,1,1,3,1,1,5,5,1,0,0,0,0,0,1,7.4773226,12.932907
8955,0,1,3,4,0,1,0,0,2,1,1,2,0,0,0,1,0,0,1,0,13.074897,3.2190108
8956,2,1,2,8,0,2,0,1,0,0,0,5,5,0,0,1,1,0,0,0,10.075714,-10.791059
8957,1,1,2,6,3,1,1,1,1,0,0,3,2,0,1,0,0,0,0,1,19.866886,-0.20943902
8958,0,1,3,8,0,2,0,1,3,0,0,2,2,1,0,0,0,0,0,1,6.59336,14.9817705
8959,0,1,1,1,2,2,1,0,0,0,0,5,2,0,1,0,0,1,0,0,8.002813,-4.694037
8960,1,0,1,8,2,1,1,0,3,1,1,3,1,0,1,0,1,0,0,0,1.6732824,-13.143587
8961,1,1,2,9,0,1,1,0,2,0,0,5,4,1,0,0,1,0,0,0,-8.663303,-6.5541105
8962,2,1,2,0,2,1,0,1,2,0,0,3,1,1,0,0,0,0,0,1,6.67867,14.999091
8963,2,1,3,1,3,2,0,0,0,1,1,5,1,1,0,0,0,0,1,0,-1.7929101,11.872345
8964,0,1,2,9,1,1,1,1,2,0,0,4,2,0,0,1,0,0,1,0,14.626074,2.564699
8965,0,0,4,8,2,1,1,1,0,0,0,5,2,0,1,0,1,0,0,0,-0.39643803,-14.711784
8966,2,1,2,8,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0.8128558,-11.755119
8967,3,1,1,7,0,2,1,1,1,0,0,3,1,1,0,0,0,0,0,1,7.8035283,12.246764
8968,2,0,1,0,2,1,1,1,1,0,0,1,3,0,1,0,1,0,0,0,-0.43970433,-14.652431
8969,0,0,3,7,2,2,0,0,0,0,0,3,2,1,0,0,0,1,0,0,-8.126704,3.4885666
8970,2,1,4,2,0,2,1,1,0,0,0,5,0,0,0,1,0,1,0,0,-0.9948062,-6.0191226
8971,0,1,2,3,0,2,0,0,2,0,0,5,4,1,0,0,0,1,0,0,-11.599354,5.228738
8972,1,0,1,4,1,1,1,1,2,0,0,5,1,0,0,1,0,0,0,1,15.503418,13.427834
8973,1,1,1,2,2,1,1,1,0,0,0,3,0,0,1,0,0,1,0,0,13.7918825,-4.7706833
8974,2,0,2,1,0,2,1,0,0,0,0,4,7,0,0,1,0,0,0,1,14.558493,11.847857
8975,0,1,2,0,2,1,1,1,2,0,0,5,4,0,1,0,1,0,0,0,-1.1041989,-12.563435
8976,2,1,1,2,0,2,1,0,0,0,0,5,1,1,0,0,0,0,1,0,0.6177647,12.50862
8977,1,0,1,2,1,2,1,0,2,0,0,1,6,0,0,1,0,0,1,0,11.770156,4.569747
8978,1,1,2,2,2,1,1,0,0,0,0,4,5,0,0,1,1,0,0,0,11.066571,-13.155329
8979,0,1,2,3,2,1,1,0,0,0,0,4,0,1,0,0,1,0,0,0,-8.440719,-6.835235
8980,1,0,2,3,3,2,1,1,0,0,0,2,1,0,1,0,0,0,1,0,3.988766,2.0271873
8981,2,0,2,6,0,2,1,0,1,0,0,5,0,0,0,1,0,0,0,1,14.451224,11.879804
8982,0,0,1,8,3,1,0,0,0,0,0,1,6,1,0,0,0,0,0,1,-3.059257,-0.9292553
8983,2,1,2,3,1,2,1,0,2,0,0,2,0,0,1,0,0,0,0,1,20.742998,3.4727902
8984,1,1,1,0,3,1,1,0,0,0,0,5,4,1,0,0,0,1,0,0,-16.285799,5.0416465
8985,1,1,2,7,2,1,1,1,3,0,0,2,1,0,0,1,0,0,1,0,14.629934,2.5678368
8986,2,1,2,6,3,1,1,1,3,0,0,2,7,0,0,1,0,1,0,0,-0.73957944,-6.1971836
8987,2,1,2,5,1,1,0,1,3,0,0,2,4,0,0,1,0,0,0,1,16.685999,12.2869425
8988,1,1,2,5,2,2,0,0,3,0,0,3,0,1,0,0,0,1,0,0,-11.47538,5.363223
8989,1,0,1,10,2,1,1,0,3,0,0,3,3,0,1,0,1,0,0,0,2.4835443,-14.833211
8990,2,1,1,2,2,2,1,1,3,0,0,2,5,0,1,0,1,0,0,0,-1.1771694,-12.637095
8991,0,0,2,1,2,1,1,0,1,1,1,5,5,0,1,0,0,0,1,0,4.3382187,3.0864263
8992,1,0,2,8,2,1,0,0,1,0,0,4,6,0,1,0,1,0,0,0,1.6842692,-14.164446
8993,0,0,2,4,0,1,1,1,2,0,0,1,1,1,0,0,0,1,0,0,-8.799154,6.28899
